epoch,participant,root_weight,total_network_weight,actual_reward_ngonka,expected_reward_ngonka,loss_ngonka,loss_gonka,claimed,exclusion_height,exclusion_reason,participant_status_at_exclusion,confirmation_ratio,confirmation_ratio_percent,alpha_threshold,ratio_below_alpha,confirmation_weight_before_exclusion,confirmation_weight_at_exclusion,confirmation_weight_delta,event_sequence,event_trigger_height,qwen_submitted_count,qwen_valid_weight,qwen_valid_weight_percent,qwen_result,kimi_submitted_count,kimi_valid_weight,kimi_valid_weight_percent,kimi_result,kimi_preserved_participants,max_single_preserved_kimi_weight,max_single_preserved_kimi_weight_percent,case3_like_signature,signature_reason
275,gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds,1374,736925,0,528740452204,528740452204,528.740452204,False,4249173,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,2452,0,-2452,0,4248892,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:45333:node9;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:27511:node5;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10431:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2441:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12160:mlnode-201;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4700:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:9054:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:62474:la-ey-kimi-3,62474,8.4777,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
275,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,328,736925,0,126220428182,126220428182,126.220428182,False,4258478,failed_confirmation_poc,INACTIVE,0.3348160903046826,33.4816,0.5,True,289,105,-184,2,4258197,320,666218,90.4051,pass_weight,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:45333:node9;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:27511:node5;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10431:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2441:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12160:mlnode-201;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4700:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:9054:node217;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4353:node2-4xB200,45333,6.1516,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
275,gonka1nku7u6d5mz80h35ty8ydeh0k5xydesvt9w0vjr,2010,736925,0,773484940998,773484940998,773.484940998,False,4249173,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,2364,0,-2364,0,4248892,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:45333:node9;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:27511:node5;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10431:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2441:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12160:mlnode-201;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4700:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:9054:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:62474:la-ey-kimi-3,62474,8.4777,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
275,gonka1naxyjmun6kl23htjdujwd6c5z5avgwapsrmfk3,328,736925,0,126220428182,126220428182,126.220428182,False,4249173,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,345,0,-345,0,4248892,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:45333:node9;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:27511:node5;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10431:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2441:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12160:mlnode-201;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4700:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:9054:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:62474:la-ey-kimi-3,62474,8.4777,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
275,gonka14tqh62mangwzrma2lgg2dm375rcjzn2ydy8ttm,1754,736925,0,674971436075,674971436075,674.971436075,False,4249173,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,2063,0,-2063,0,4248892,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:45333:node9;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:27511:node5;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10431:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2441:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12160:mlnode-201;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4700:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:9054:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:62474:la-ey-kimi-3,62474,8.4777,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
275,gonka1cuwejs77gectp3n32wg8q27hlsa4m3hqspf4ww,358,736925,0,137764979541,137764979541,137.764979541,False,4249173,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,376,0,-376,0,4248892,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:45333:node9;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:27511:node5;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10431:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2441:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12160:mlnode-201;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4700:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:9054:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:62474:la-ey-kimi-3,62474,8.4777,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
276,gonka1830lqug50lse998x2lakk4pj5ypfumz5pasz0y,9527,798029,0,3383843718853,3383843718853,3383.843718853,False,4264411,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14614,0,-14614,0,4264130,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np:16912:node481;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10855:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4891:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:10016:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:44453:la-ey-kimi-3;gonka1l8jd2nz92mnem0xwgwkltcw2952cnlphs5arsa:9551:node341;gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0:9504:node606,44453,5.5703,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
276,gonka1gyk0aahvr3qeju4zx0nplfreej6cy4jjk8svc5,328,798029,0,116500549993,116500549993,116.500549993,False,4268059,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,345,0,-345,2,4267778,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:92101:s1-8b300-12;s1-8b300-17;s1-8b300-18;s1-8b300-19;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:113540:s3-8b300-10;s3-8b300-11;s3-8b300-15;s3-8b300-19;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:13720:node732,113540,14.2276,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
276,gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e,10016,798029,0,3557528990032,3557528990032,3557.528990032,False,4266246,failed_confirmation_poc,INACTIVE,0.1698606282794295,16.9861,0.5,True,8698,1343,-7355,1,4265965,4128,613141,76.8319,pass_weight,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:49367:node5;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10855:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12585:mlnode-201;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4891:m1-8b300-01;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:44453:la-ey-kimi-3;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4317:node2-4xB200;gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0:9504:node606,49367,6.1861,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
276,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np,16912,798029,0,6006882016715,6006882016715,6006.882016715,False,4264411,failed_confirmation_poc,INACTIVE,0.4689918126387251,46.8992,0.5,True,25942,11059,-14883,0,4264130,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np:16912:node481;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10855:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4891:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:10016:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:44453:la-ey-kimi-3;gonka1l8jd2nz92mnem0xwgwkltcw2952cnlphs5arsa:9551:node341;gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0:9504:node606,44453,5.5703,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
276,gonka1d694r00czmq75txghwjcuk07lxvc8d4ekgsha0,451,798029,0,160188256240,160188256240,160.188256240,False,4270886,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,465,0,-465,3,4270605,1472,194440,24.3650,weight_shortfall,0,0,0.0000,no_submission,gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4891:m1-8b300-01;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:92101:s1-8b300-09;s1-8b300-10;s1-8b300-12;s1-8b300-17;s1-8b300-18;s1-8b300-19;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:13720:node732,92101,11.5411,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
276,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,48865,798029,0,17356095656742,17356095656742,17356.095656742,False,4268059,failed_confirmation_poc,INACTIVE,0.3526384050777585,35.2638,0.5,True,65994,21654,-44340,2,4267778,11552,694173,86.9859,pass_weight,12160,628214,78.7207,pass_weight,gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:92101:s1-8b300-12;s1-8b300-17;s1-8b300-18;s1-8b300-19;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:113540:s3-8b300-10;s3-8b300-11;s3-8b300-15;s3-8b300-19;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:13720:node732,113540,14.2276,False,"zero_reward,ratio_below_alpha,kimi_submitted,kimi_preserved_power_present"
276,gonka1naxyjmun6kl23htjdujwd6c5z5avgwapsrmfk3,319,798029,0,113303888560,113303888560,113.303888560,False,4264411,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,335,0,-335,0,4264130,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np:16912:node481;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10855:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4891:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:10016:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:44453:la-ey-kimi-3;gonka1l8jd2nz92mnem0xwgwkltcw2952cnlphs5arsa:9551:node341;gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0:9504:node606,44453,5.5703,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
276,gonka14tqh62mangwzrma2lgg2dm375rcjzn2ydy8ttm,33125,798029,0,11765489995489,11765489995489,11765.489995489,False,4264411,failed_confirmation_poc,INACTIVE,0.3713006608671101,37.1301,0.5,True,50810,17149,-33661,0,4264130,0,0,0.0000,no_submission,14784,687806,86.1881,pass_weight,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np:16912:node481;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10855:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4891:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:10016:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:44453:la-ey-kimi-3;gonka1l8jd2nz92mnem0xwgwkltcw2952cnlphs5arsa:9551:node341;gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0:9504:node606,44453,5.5703,False,"zero_reward,ratio_below_alpha,kimi_submitted,kimi_preserved_power_present"
276,gonka1cuwejs77gectp3n32wg8q27hlsa4m3hqspf4ww,338,798029,0,120052396029,120052396029,120.052396029,False,4264411,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,355,0,-355,0,4264130,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np:16912:node481;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10855:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4891:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:10016:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:44453:la-ey-kimi-3;gonka1l8jd2nz92mnem0xwgwkltcw2952cnlphs5arsa:9551:node341;gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0:9504:node606,44453,5.5703,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
276,gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0,9504,798029,0,3375674472969,3375674472969,3375.674472969,False,4268059,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14579,0,-14579,2,4267778,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:92101:s1-8b300-12;s1-8b300-17;s1-8b300-18;s1-8b300-19;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:113540:s3-8b300-10;s3-8b300-11;s3-8b300-15;s3-8b300-19;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:13720:node732,113540,14.2276,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
276,gonka1ujnc662v6g69jm6fgxnr79a2m7ehzeut059239,28493,798029,0,10120274911440,10120274911440,10120.274911440,False,4264411,failed_confirmation_poc,INACTIVE,0.3636554209600337,36.3655,0.5,True,48847,16147,-32700,0,4264130,0,0,0.0000,no_submission,13920,595705,74.6470,pass_weight,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np:16912:node481;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10855:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4891:m1-8b300-01;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:10016:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:44453:la-ey-kimi-3;gonka1l8jd2nz92mnem0xwgwkltcw2952cnlphs5arsa:9551:node341;gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0:9504:node606,44453,5.5703,False,"zero_reward,ratio_below_alpha,kimi_submitted,kimi_preserved_power_present"
276,gonka1u4zxypjgcr8khlzefwjr0vwdaj2uzruw2cehj3,873,798029,0,310076158975,310076158975,310.076158975,False,4270886,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,1014,0,-1014,3,4270605,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4891:m1-8b300-01;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:92101:s1-8b300-09;s1-8b300-10;s1-8b300-12;s1-8b300-17;s1-8b300-18;s1-8b300-19;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:13720:node732,92101,11.5411,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
276,gonka1amlmhjym02shahjv8ldmupg4cx0qc66q6f85rj,761,798029,0,270295483368,270295483368,270.295483368,False,4268059,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,895,0,-895,2,4267778,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:92101:s1-8b300-12;s1-8b300-17;s1-8b300-18;s1-8b300-19;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:113540:s3-8b300-10;s3-8b300-11;s3-8b300-15;s3-8b300-19;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:13720:node732,113540,14.2276,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
276,gonka17pw6099q758qwzewtrqmqpf5c2lrhr97fwqexu,3315,798029,0,1177436961058,1177436961058,1177.436961058,False,4268059,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,3801,0,-3801,2,4267778,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:92101:s1-8b300-12;s1-8b300-17;s1-8b300-18;s1-8b300-19;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:113540:s3-8b300-10;s3-8b300-11;s3-8b300-15;s3-8b300-19;gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4:13720:node732,113540,14.2276,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
276,gonka1l8jd2nz92mnem0xwgwkltcw2952cnlphs5arsa,9551,798029,0,3392368149340,3392368149340,3392.368149340,False,4266246,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14650,0,-14650,1,4265965,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:49367:node5;gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc:10855:b-300-1-n;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2540:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12585:mlnode-201;gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n:4891:m1-8b300-01;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:44453:la-ey-kimi-3;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4317:node2-4xB200;gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0:9504:node606,49367,6.1861,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
